id,text,title,rating,trip_type,location_id
339613446,"There used to be a Starbucks in this place. Lina's have now taken over. I must admit that the shop is trendy, mouthwatering sandwiches and needless to say, the customer service is par excellence. Waitresses greet you with a genuine warm smile, take your orders whilst in the queue via a handheld device and by the time you progress to the till to pay, your sandwich is most likely to be ready. I had a mixed cheese vegetarian sandwich. I was delicious.  A sandwich and a drink cost around 7.50 Euros. Not expensive for the city. ",SImple yet tasty Sandwiches,5,NONE,719553
638189177,Best oysters in Paris! Alain is passionate about his suppliers and the quality of the products offered.,Oysters,5,Couples,13171395
542479956,"you are in Paris you do not know much about local seafood ..this is a shop that sells all sorts 
then it has ten seats for ""degustation""  5 oysters and a glass of white wine is the norm>
Alain, the owner is a nice person who will greet you with a smile he is alone and does everything himself (open the oysters, serves the wine); he is from Brittany well known for its fresh catch.",if you are in Paris and would like a seafood snack near Port-Royal this is the place,4,Couples,13171395
739995135,"At Long last a trendy, sweet, cozy  cafe on Damremont.  Super coffee and super home made sweets.  the women owners are perfect, a bit rare on Damremont:  warm, welcoming, service oriented.  Their doors just recently opened and already they are packed.  Witness to quality, ambiance and service.   Bravo!",Such a welcome sweet spot!,5,NONE,17480392
734049373,The coziest place I’ve ever been too ! the avocado toast was amazing and the staff is so nice. Thank you !,Cosy place,5,Solo travel,17480392
680977543,"Nice place, beautiful decor and healthy food
The staff is very friendly (English speaking)
We all liked and enjoyed
",Great place ,5,Friends getaway,17480392
680186288,"Very nice spot, cosy and friendly. Best salad ever and nicest staff ever  ! A place to remember... Will definitely be back.",Nice spot in paris,5,Couples,17480392
679495796,Great place to be...cosy and friendly. The food is just amasing. The browny was exceptionnel. I highly recommend it.,Amasing. Highly recommended,5,Friends getaway,17480392
939429103,"Very delicious food and drink. I tried mango salad,  Pho ( Vietnamese beef noodle soup) and mango with sticky rice for dessert. They are really tasty and great ever. The food and drink are even better than i used to try in Thailand or Vietnam. 
The staff is very friendly.
For sure i will come back next time i visit Paris and suggest to my friends.",so amazing food and dessert !,5,Friends getaway,4954827
898213288,Amazing food. Brilliant atmosphere and very friendly staff. Good options for vegetarians and vegans. Juices are fresh and not from concentrate which is a massive plus. Do try their mixed fruit juice. It was blissful,Great thai food and juices,5,Family,4954827
888395348,Great food! Friendly staff. Would definitely recommend this restaurant to friends and family. Enjoyed the Pho option off the menu 👍,Dinner in Paris,5,Couples,4954827
851068808,The food was great. I wasn’t sure if I’d like it so I went with the safe bet and ordered chicken fried rice. I throughly enjoyed it. The service was good. I would come back to this restaurant.,Loved it!,5,Couples,4954827
713015635,"Nice Thai restaurant, good selection of food.
The owner is super accommodating giving alll the details u need.
Portions are very generous as well.
I will go back again for sure. ",Nice Thai ,4,Friends getaway,4954827
690841121,"Service was friendly and helpful.  Wifi is free and pretty good.  Coffee was served the way I wanted it.  So rare in Paris!
100%!!!",Very friendly service ,5,Solo travel,7994069
633740047,"Really  lovely  food  and  top  service!  We'll surely come back!  The garcons incredibly fast, helpful and incredibly charming!",Great Food and Great service!,5,Friends getaway,7994069
594237678,Quickly served and decent price - 14.80 for the English breakfast. Freshly squeezed orangejuice extra + 2 Euro. Good service.,Good breakfast,4,Solo travel,7994069
422500457,"After rude treatment a few doors down at Le Percier, I thought I would try my luck here. What a difference. I was met with friendly service and waiters who were nice guys.
I only had Champagne, however they brought me some free nibbles also. I would love to eat here at another time as the menu looked good, with reasonable prices,","Friendly service, Great place",5,Solo travel,7994069
316323910,"I would not say you should make a detour to go there but if you happen to be in the area and you have not had ""rognons de veau"" for a long time, this is certainly the place. Price are ok too..",For traditional french cuisine,4,NONE,7994069
864004304,"This trip to Paris was to wander around in the areas we had never been, or rarely been, so this was in the 18th, a place which is less frequented by tourists.  We went on the unsolicited recommendation of a gin maker in the neighbourhood, who suggested it as an excellent restaurant, and he was correct.

The room is plain -- not fancy, but still quite lovely.  An open kitchen, and serious talent behind the stoves.  

I had a version of headcheese that was better than anything I'd had in my life - yeah it's that good, and unfortunately, I shared with my wife.  I would have wanted it all.

The main course was the special which was a duck wrapped around pork and foie gras, and it was frankly exceptional.  My wife had a lovely seafood plate.  What is amazing about this restaurant, is that there was diversity in the food -- her meal was quite distinctly different than mine in character, which shows the talent pool is deep and wide.  

Service was excellent.",Outstandingly Good Food,5,NONE,11926231
